archetype	N. prototype; primitive pattern. The Brooklyn Bridge was the archetype of the many spans that now con¬nect Manhattan with Long Island and New Jersey.
archipelago	N. group of closely located islands. When Gauguin looked at the map and saw the archipelagoes in the South Seas, he longed to visit them.
archives	N. public records; place where public records are kept. These documents should be part of the archives so that historians may be able to evaluate them in the future.
ardent	ADJ. intense; passionate; zealous. Katya's ardor was contagious; soon all her fellow demonstrators were busily making posters and handing out flyers, inspired by her ardent enthusiasm for the cause. ardor, N.
arduous	ADJ. hard; strenuous. Her arduous efforts had sapped her energy.
aria	N. operatic solo. At her Metropolitan Opera audition, Marian Anderson sang an aria from Norma.
arid	ADJ. dry; barren. The cactus has adapted to survive in an arid environment.
aristocracy	N. hereditary nobility; privileged class. Ameri¬cans have mixed feelings about hereditary aristocracy. we say all men are created equal, but we describe particularly outstanding people as natural aristocrats.
armada	N. fleet of warships. Queen Elizabeth's navy defeated the mighty armada that threatened the English coast.
aromatic	ADJ. fragrant. Medieval sailing vessels brought aromatic herbs from China to Europe.
arousal	N. awakening; provocation (of a response). On arousal, Papa was always grumpy as a bear. The children tiptoed around the house, fearing they would arouse his anger by waking him up.
arraign	V. /传讯 After his indictment by the Grand Jury, the accused man was arraigned in the County Criminal Court.
array	V. marshal; draw up in order. His actions were bound to array public sentiment against him. also N.
arrears	N. /being in debt. He was in arrears with his pay¬ments on the car.
arrest	V. stop or slow down; catch someone's attention. Slipping, the trapeze artist plunged from the heights until a safety net luckily arrested his fall. This near-disaster arrested the crowd's attention.
arrogance	N. pride; haughtiness. Convinced that Emma thought she was better than anyone else in the class, Ed rebuked her for her arrogance.
arroyo	N. gully. Until the heavy rains of the past spring, this arroyo had been a dry bed.
arsenal	N. storage place for military equipment. People are forbidden to smoke in the arsenal for fear that a stray spark might setoff the munitions stored there.
articulate	ADJ. effective; distinct. Her articulate presentation of the advertising campaign impressed her employers. alsoV.
artifact	N. object made by human beings, either hand¬made or mass-produced. Archaeologists debated the sig¬nificance of the artifacts discovered in the ruins of Asia Minor but came to no conclusion about the culture they rep¬resented.
artifice<br deception; trickery. The Trojan War proved to the Greeks that cunning and artifice were often more effec¬tive than military might.	
artisan	N. manually skilled worker; craftsman, as opposed to artist. A noted artisan, Arturo was known for the fine craftsmanship of his inlaid cabinets.
artless	ADJ. without guile; open and honest. Sophisticated and cynical, Jack could not believe Jill was as artless and naive as she appeared to be.
ascendancy over	N. controlling influence; domination. Leaders of religious cults maintain ascendancy over their followers by methods that can verge on brainwashing.
ascertain	V. find out for certain. Please ascertain her pre¬sent address.
ascetic<br practicing self-denial; austere. The wealthy, self-indulgent young man felt oddly drawn to the strict, ascetic life led by members of some monastic orders. also N.	
ascribe	V. refer; attribute; assign. I can ascribe no motive for her acts.
aseptic	ADJ. preventing infection; having a cleansing effect. Hospitals succeeded in lowering the mortality rate as soon as they introduced aseptic conditions.
ashen	ADJ. ash-colored. Her face was ashen with fear.
asinine	ADJ. >misprint ning sine as cosine is asinine
askance	ADJ. /with a sideways or indirect look. Looking askance at her questioner, she displayed her scorn.
askew	ADJ. crookedly; slanted; at an angle. When he placed his hat askew upon his head, his observers laughed.
asperity<br sharpness (of temper). These remarks, spoken with asperity, stung the boys to whom they had been directed.	
aspirant	N. seeker after position or status. Although I am an aspirant for public office, I am not willing to accept the dictates of the party bosses. alsoADJ.
aspire	V. seek to attain; long for. Because he aspired to a career in professional sports, Philip enrolled in a graduate program in sports management. aspiration, N.
assail	V. assault. He was assailed with questions after his lecture.
assay	V. analyze; evaluate. When they assayed the ore, they found that they had discovered a very rich vein. also N.
assent	V. agree; accept. It gives me great pleasure to assentto your request.
assert	V. declare or state with confidence; put oneself for¬ward boldly. Malcolm asserted that if Reese quit acting like a wimp and asserted himself a bit more, he'd improve his chances of getting a date. assertion, N.
assessment	N. evaluation; judgment. Your SAT I score plays a part in the admission committee's assessment of you as an applicant.
assiduous	ADJ. diligent. He was assiduous, working at this task for weeks before he felt satisfied with his results. assiduity, N.
assimilate	V. absorb; cause to become homogeneous. The manner in which the United States was able to assimilate the hordes of immigrants during the nineteenth and early twentieth centuries will always be a source of pride to Americans. The immigrants eagerly assimilated new ideas and customs; they soaked them up, the way plants soak up water.
*assuage	V. ease or lessen (pain); satisfy (hunger); soothe (anger). Jilted by Jane, Dick tried to assuage his heartache by indulging in ice cream. One gallon later, he had assuaged his appetite but not his grief.
assumption	N. something taken for granted; taking over or taking possession of. The young princess made the foolish assumption that the regent would not object to her assump¬tion of power. assume,V.
assurance	N. promise or pledge; certainty; self-confi¬dence. When Guthrie gave Guinness his assurance that rehearsals were going well, he spoke with such assurance that Guinness felt relieved. assure,V.
